,Institute Code,College Name,College Category,Program Code,Academic Program Name,Seat Capacity,State/All India Seats,View Details,Branch Cluster,Degree Duration,Degree,Degree_Raw,Degree Name,Aggregated Seats,Quota,Row Count
267,119,Indian Institute of Technology Goa,IIT,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",32,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=119,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,32,All India ,1
268,119,Indian Institute of Technology Goa,IIT,4111,"Electrical Engineering (4 Years, Bachelor of Technology)",34,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=119,Electrical and Electronics Engineering (EEE),4 Years,Bachelor of Technology,Bachelor of Technology,Electrical Engineering,34,All India ,1
269,119,Indian Institute of Technology Goa,IIT,4124,"Mathematics and Computing (4 Years, Bachelor of Technology)",23,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=119,Mathematics,4 Years,Bachelor of Technology,Bachelor of Technology,Mathematics and Computing,23,All India ,1
270,119,Indian Institute of Technology Goa,IIT,4125,"Mechanical Engineering (4 Years, Bachelor of Technology)",36,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=119,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Mechanical Engineering,36,All India ,1
271,120,Indian Institute of Technology Palakkad,IIT,4109,"Civil Engineering (4 Years, Bachelor of Technology)",32,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=120,Civil Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Civil Engineering,32,All India ,1
272,120,Indian Institute of Technology Palakkad,IIT,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",32,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=120,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,32,All India ,1
273,120,Indian Institute of Technology Palakkad,IIT,4111,"Electrical Engineering (4 Years, Bachelor of Technology)",32,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=120,Electrical and Electronics Engineering (EEE),4 Years,Bachelor of Technology,Bachelor of Technology,Electrical Engineering,32,All India ,1
274,120,Indian Institute of Technology Palakkad,IIT,4125,"Mechanical Engineering (4 Years, Bachelor of Technology)",32,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=120,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Mechanical Engineering,32,All India ,1
275,120,Indian Institute of Technology Palakkad,IIT,4187,"Data Science and Engineering (4 Years, Bachelor of Technology)",32,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=120,Artificial Intelligence and Data Science,4 Years,Bachelor of Technology,Bachelor of Technology,Data Science and Engineering,32,All India ,1
276,121,Indian Institute of Technology Tirupati,IIT,4107,"Chemical Engineering (4 Years, Bachelor of Technology)",37,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=121,Chemical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Chemical Engineering,37,All India ,1
277,121,Indian Institute of Technology Tirupati,IIT,4109,"Civil Engineering (4 Years, Bachelor of Technology)",37,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=121,Civil Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Civil Engineering,37,All India ,1
278,121,Indian Institute of Technology Tirupati,IIT,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",50,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=121,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,50,All India ,1
279,121,Indian Institute of Technology Tirupati,IIT,4111,"Electrical Engineering (4 Years, Bachelor of Technology)",57,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=121,Electrical and Electronics Engineering (EEE),4 Years,Bachelor of Technology,Bachelor of Technology,Electrical Engineering,57,All India ,1
280,121,Indian Institute of Technology Tirupati,IIT,4117,"Engineering Physics (4 Years, Bachelor of Technology)",10,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=121,Physics,4 Years,Bachelor of Technology,Bachelor of Technology,Engineering Physics,10,All India ,1
281,121,Indian Institute of Technology Tirupati,IIT,4125,"Mechanical Engineering (4 Years, Bachelor of Technology)",50,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=121,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Mechanical Engineering,50,All India ,1
282,122,Indian Institute of Technology Jammu,IIT,4107,"Chemical Engineering (4 Years, Bachelor of Technology)",40,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=122,Chemical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Chemical Engineering,40,All India ,1
283,122,Indian Institute of Technology Jammu,IIT,4109,"Civil Engineering (4 Years, Bachelor of Technology)",40,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=122,Civil Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Civil Engineering,40,All India ,1
284,122,Indian Institute of Technology Jammu,IIT,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",40,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=122,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,40,All India ,1
285,122,Indian Institute of Technology Jammu,IIT,4111,"Electrical Engineering (4 Years, Bachelor of Technology)",40,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=122,Electrical and Electronics Engineering (EEE),4 Years,Bachelor of Technology,Bachelor of Technology,Electrical Engineering,40,All India ,1
286,122,Indian Institute of Technology Jammu,IIT,4124,"Mathematics and Computing (4 Years, Bachelor of Technology)",40,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=122,Mathematics,4 Years,Bachelor of Technology,Bachelor of Technology,Mathematics and Computing,40,All India ,1
287,122,Indian Institute of Technology Jammu,IIT,4125,"Mechanical Engineering (4 Years, Bachelor of Technology)",40,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=122,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Mechanical Engineering,40,All India ,1
288,122,Indian Institute of Technology Jammu,IIT,4193,"Materials Engineering (4 Years, Bachelor of Technology)",40,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=122,Metallurgical and Materials Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Materials Engineering,40,All India ,1
289,123,Indian Institute of Technology Dharwad,IIT,410D,"Chemical and Biochemical Engineering (4 Years, Bachelor of Technology)",28,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=123,Chemical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Chemical and Biochemical Engineering,28,All India ,1
290,123,Indian Institute of Technology Dharwad,IIT,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",62,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=123,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,62,All India ,1
291,123,Indian Institute of Technology Dharwad,IIT,4114,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",42,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=123,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Electronics and Communication Engineering,42,All India ,1
292,123,Indian Institute of Technology Dharwad,IIT,4117,"Engineering Physics (4 Years, Bachelor of Technology)",28,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=123,Physics,4 Years,Bachelor of Technology,Bachelor of Technology,Engineering Physics,28,All India ,1
293,123,Indian Institute of Technology Dharwad,IIT,4124,"Mathematics and Computing (4 Years, Bachelor of Technology)",28,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=123,Mathematics,4 Years,Bachelor of Technology,Bachelor of Technology,Mathematics and Computing,28,All India ,1
294,123,Indian Institute of Technology Dharwad,IIT,4125,"Mechanical Engineering (4 Years, Bachelor of Technology)",62,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=123,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Mechanical Engineering,62,All India ,1
295,123,Indian Institute of Technology Dharwad,IIT,4141,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",28,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=123,Civil Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Civil and Infrastructure Engineering,28,All India ,1
296,123,Indian Institute of Technology Dharwad,IIT,4144,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",28,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=123,Electrical and Electronics Engineering (EEE),4 Years,Bachelor of Technology,Bachelor of Technology,Electrical and Electronics Engineering,28,All India ,1
297,123,Indian Institute of Technology Dharwad,IIT,5609,"Interdisciplinary Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",57,All India ,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=123,Others,5 Years,Dual Degree,Bachelor of Science and Master of Science,Interdisciplinary Sciences,57,All India ,1
298,201,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",NIT,4104,"Bio Technology (4 Years, Bachelor of Technology)",25, PUNJAB,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=201,Bio Tech and Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Bio Technology,50,Combined,2
299,201,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",NIT,4104,"Bio Technology (4 Years, Bachelor of Technology)",25,Other Than PUNJAB,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=201,Bio Tech and Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Bio Technology,50,Combined,2
300,201,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",NIT,4107,"Chemical Engineering (4 Years, Bachelor of Technology)",37, PUNJAB,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=201,Chemical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Chemical Engineering,74,Combined,2
301,201,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",NIT,4107,"Chemical Engineering (4 Years, Bachelor of Technology)",37,Other Than PUNJAB,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=201,Chemical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Chemical Engineering,74,Combined,2
302,201,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",NIT,4109,"Civil Engineering (4 Years, Bachelor of Technology)",42, PUNJAB,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=201,Civil Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Civil Engineering,85,Combined,2
303,201,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",NIT,4109,"Civil Engineering (4 Years, Bachelor of Technology)",43,Other Than PUNJAB,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=201,Civil Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Civil Engineering,85,Combined,2
304,201,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",NIT,410V,"Electronics and VLSI Engineering (4 Years, Bachelor of Technology)",15, PUNJAB,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=201,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Electronics and VLSI Engineering,30,Combined,2
305,201,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",NIT,410V,"Electronics and VLSI Engineering (4 Years, Bachelor of Technology)",15,Other Than PUNJAB,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=201,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Electronics and VLSI Engineering,30,Combined,2
306,201,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",NIT,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",79, PUNJAB,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=201,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,158,Combined,2
307,201,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",NIT,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",79,Other Than PUNJAB,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=201,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,158,Combined,2
308,201,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",NIT,4111,"Electrical Engineering (4 Years, Bachelor of Technology)",30, PUNJAB,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=201,Electrical and Electronics Engineering (EEE),4 Years,Bachelor of Technology,Bachelor of Technology,Electrical Engineering,60,Combined,2
309,201,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",NIT,4111,"Electrical Engineering (4 Years, Bachelor of Technology)",30,Other Than PUNJAB,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=201,Electrical and Electronics Engineering (EEE),4 Years,Bachelor of Technology,Bachelor of Technology,Electrical Engineering,60,Combined,2
310,201,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",NIT,4114,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",43, PUNJAB,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=201,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Electronics and Communication Engineering,86,Combined,2
311,201,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",NIT,4114,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",43,Other Than PUNJAB,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=201,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Electronics and Communication Engineering,86,Combined,2
